# lastUpdated: 2026-09-16T11:08:45.392Z
CourseCode,Section,Faculty,CourseTime,TotalSeat,TakenSeat,RoomId,Room
CSE311L,1,NLH,08:00 AM - 11:10 AM S,38,35,178,LIB604
CSE311L,2,NLH,08:00 AM - 11:10 AM T,38,35,178,LIB604
CSE311L,3,TnS1,11:20 AM - 02:30 PM R,38,37,178,LIB604
CSE311L,4,RIH,11:20 AM - 02:30 PM W,38,20,179,LIB605
CSE311L,5,FTH,02:40 PM - 05:50 PM R,38,35,178,LIB604
CSE311L,6,FTH,02:40 PM - 05:50 PM A,38,35,178,LIB604
CSE311L,7,TBA,02:40 PM - 05:50 PM R,38,34,179,LIB605
CSE323,1,NvA,11:20 AM - 12:50 PM MW,38,34,67,SAC210
CSE323,2,NvA,01:00 PM - 02:30 PM MW,38,27,48,SAC308
CSE323,3,Auq,04:20 PM - 05:50 PM ST,38,36,162,SAC511
CSE323,4,MSLK,01:00 PM - 02:30 PM ST,38,35,146,NAC992
CSE323,5,NJL,01:00 PM - 02:30 PM MW,38,35,66,SAC209
CSE323,6,SSI,01:00 PM - 02:30 PM RA,38,35,67,SAC210
CSE323,7,SSI,02:40 PM - 04:10 PM RA,38,36,67,SAC210
CSE323,8,RSY,02:40 PM - 04:10 PM RA,38,36,181,LIB607
CSE323,9,SMSL,01:00 PM - 02:30 PM RA,38,34,162,SAC511
CSE325,1,MSK1,01:00 PM - 02:30 PM MW,38,36,47,SAC307
CSE325,2,MSK1,02:40 PM - 04:10 PM MW,38,34,47,SAC307
CSE325,3,SSI,04:20 PM - 05:50 PM ST,38,32,66,SAC209
CSE325,4,SUS,01:00 PM - 02:30 PM RA,38,38,55,SAC207
CSE325,5,SUS,02:40 PM - 04:10 PM RA,38,35,55,SAC207
CSE325,6,TBA,02:40 PM - 04:10 PM RA,38,34,50,SAC310
CSE325,7,TBA,04:20 PM - 05:50 PM RA,38,35,50,SAC310
CSE325,9,TBA,11:20 AM - 12:50 PM RA,38,36,55,SAC207
CSE327,1,AFE,02:40 PM - 04:10 PM MW,38,35,178,LIB604
CSE327,2,AFE,04:20 PM - 05:50 PM MW,38,34,50,SAC310
CSE327,3,ITN,11:20 AM - 12:50 PM ST,38,36,178,LIB604
CSE327,4,ITN,04:20 PM - 05:50 PM ST,38,3,179,LIB605
CSE327,5,IQN,04:20 PM - 05:50 PM ST,38,35,151,SAC502
CSE327,6,IqN,01:00 PM - 02:30 PM ST,38,35,178,LIB604
CSE327,7,RSy,09:40 AM - 11:10 AM RA,38,35,48,SAC308
CSE327,8,RSy,11:20 AM - 12:50 PM RA,38,35,51,SAC311
CSE331,1,MAQM,01:00 PM - 02:30 PM MW,38,34,162,SAC511
CSE331,2,MOJ,02:40 PM - 04:10 PM MW,38,35,55,SAC207
CSE331,3,Rqn,11:20 AM - 12:50 PM RA,38,36,146,NAC992
CSE331,4,Rqn,02:40 PM - 04:10 PM RA,45,45,47,SAC307
CSE331,5,ACQ,08:00 AM - 09:30 AM MW,38,36,46,SAC306
CSE331,6,ACQ,04:20 PM - 05:50 PM RA,38,34,151,SAC502
CSE331,7,TBA,08:00 AM - 09:30 AM RA,0,0,145,NAC991
CSE331,8,TBA,09:40 AM - 11:10 AM RA,0,0,100,LIB907
CSE331,9,TBA,02:40 PM - 04:10 PM RA,38,35,192,SAC503
CSE331,10,TBA,04:20 PM - 05:50 PM RA,38,35,200,SAC316
CSE331L,1,MAQM,08:00 AM - 11:10 AM M,38,34,187,LIB609
CSE331L,2,MOJ,11:20 AM - 02:30 PM W,38,35,187,LIB609
CSE331L,3,RQN,08:00 AM - 11:10 AM R,38,35,187,LIB609
CSE331L,4,RQN,08:00 AM - 11:10 AM A,45,45,187,LIB609
CSE331L,5,ACQ,11:20 AM - 02:30 PM R,38,36,188,LIB610
CSE331L,6,ACQ,11:20 AM - 02:30 PM A,38,34,188,LIB610
CSE331L,7,MUA3,02:40 PM - 05:50 PM R,0,0,188,LIB610
CSE331L,8,MUA3,02:40 PM - 05:50 PM A,0,0,188,LIB610
CSE331L,9,TBA,08:00 AM - 11:10 AM R,38,34,188,LIB610
CSE331L,10,TBA,08:00 AM - 11:10 AM A,38,35,188,LIB610
CSE332,1,ALHQ,08:00 AM - 09:30 AM MW,38,13,48,SAC308
CSE332,2,TnR,01:00 PM - 02:30 PM MW,38,35,51,SAC311
CSE332,3,TBA,11:20 AM - 12:50 PM MW,38,35,162,SAC511
CSE332,4,MAQm,01:00 PM - 02:30 PM ST,38,35,66,SAC209
CSE332,5,TBA,01:00 PM - 02:30 PM MW,0,0,200,SAC316
CSE332,6,NJL,09:40 AM - 11:10 AM ST,38,33,151,SAC502
CSE332,7,TnF,08:00 AM - 09:30 AM MW,38,25,59,NAC303
CSE332,8,TBA,01:00 PM - 02:30 PM MW,38,32,151,SAC502
CSE332,9,TBA,08:00 AM - 09:30 AM RA,38,34,55,SAC207
CSE332,10,TBA,09:40 AM - 11:10 AM RA,38,35,55,SAC207
CSE332,11,TBA,02:40 PM - 04:10 PM MW,0,0,51,SAC311
CSE332,12,TBA,04:20 PM - 05:50 PM ST,0,0,50,SAC310
CSE332L,1,ALHQ,02:40 PM - 05:50 PM M,38,13,307,SAC801
CSE332L,2,TnR,08:00 AM - 11:10 AM M,38,35,307,SAC801
CSE332L,3,TBA,02:40 PM - 05:50 PM W,38,34,307,SAC801
CSE332L,4,MAQm,08:00 AM - 11:10 AM S,38,35,307,SAC801
CSE332L,5,TBA,11:20 AM - 02:30 PM T,0,0,307,SAC801
CSE332L,6,NJL,08:00 AM - 11:10 AM M,38,33,184,SAC507
CSE332L,7,TnF,02:40 PM - 05:50 PM W,38,25,184,SAC507
CSE332L,8,TBA,11:20 AM - 02:30 PM R,38,32,307,SAC801
CSE332L,9,TBA,11:20 AM - 02:30 PM A,38,34,307,SAC801
CSE332L,10,TBA,02:40 PM - 05:50 PM A,38,35,307,SAC801
CSE332L,11,TBA,08:00 AM - 11:10 AM W,0,0,307,SAC801
CSE332L,12,TBA,08:00 AM - 11:10 AM T,0,0,307,SAC801
CSE338,1,Auq,06:00 PM - 07:30 PM ST,38,25,48,SAC308
CSE338,2,RjP,11:20 AM - 12:50 PM MW,38,36,46,SAC306
CSE338L,1,AUQ,08:00 AM - 11:10 AM T,38,19,188,LIB610
CSE338L,2,RJP,02:40 PM - 05:50 PM W,38,33,188,LIB610
CSE373,1,SfM1,11:20 AM - 12:50 PM ST,38,37,46,SAC306
CSE373,2,ARa2,11:20 AM - 12:50 PM MW,38,34,146,NAC992
CSE373,3,ARa2,02:40 PM - 04:10 PM MW,38,36,162,SAC511
CSE373,4,STI,01:00 PM - 02:30 PM ST,38,34,46,SAC306
CSE373,5,STI,04:20 PM - 05:50 PM ST,38,36,46,SAC306
CSE373,6,Iqn,01:00 PM - 02:30 PM RA,38,35,200,SAC316
CSE373,7,OISD,08:00 AM - 09:30 AM ST,38,36,67,SAC210
CSE373,8,OISD,08:00 AM - 09:30 AM MW,38,35,162,SAC511
CSE373,9,SUS,08:00 AM - 09:30 AM MW,38,34,67,SAC210
CSE411,1,TBA,08:00 AM - 09:30 AM RA,38,10,46,SAC306
CSE411,2,TBA,09:40 AM - 11:10 AM RA,38,36,200,SAC316
CSE413,1,IqR,11:20 AM - 12:50 PM MW,38,19,192,SAC503
CSE413,2,IqR,02:40 PM - 04:10 PM MW,38,35,66,SAC209
CSE413L,1,IQR,08:00 AM - 11:10 AM A,38,19,189,LIB611
CSE413L,2,IQR,11:20 AM - 02:30 PM A,38,35,189,LIB611
CSE425,1,MSK1,01:00 PM - 02:30 PM MW,38,36,47,SAC307
CSE425,2,MSK1,02:40 PM - 04:10 PM MW,38,34,47,SAC307
CSE425,3,SSI,04:20 PM - 05:50 PM ST,38,32,66,SAC209
CSE425,4,SUS,01:00 PM - 02:30 PM RA,38,38,55,SAC207
CSE425,5,SUS,02:40 PM - 04:10 PM RA,38,35,55,SAC207
CSE425,6,TBA,02:40 PM - 04:10 PM RA,38,34,50,SAC310
CSE425,7,TBA,04:20 PM - 05:50 PM RA,38,35,50,SAC310
CSE425,9,TBA,11:20 AM - 12:50 PM RA,38,36,55,SAC207
CSE434,1,SSI,07:00 PM - 10:10 PM A,12,12,162,SAC511
CSE435,1,IqR,11:20 AM - 12:50 PM ST,38,35,151,SAC502
CSE435,2,IqR,02:40 PM - 04:10 PM ST,38,35,66,SAC209
CSE435L,1,IQR,08:00 AM - 11:10 AM R,38,35,189,LIB611
CSE435L,2,IQR,11:20 AM - 02:30 PM R,38,35,189,LIB611
CSE438,1,Auq,06:00 PM - 07:30 PM ST,38,25,48,SAC308
CSE438,2,RjP,11:20 AM - 12:50 PM MW,38,36,46,SAC306
CSE438L,1,AUQ,08:00 AM - 11:10 AM T,38,19,188,LIB610
CSE438L,2,RJP,02:40 PM - 05:50 PM W,38,33,188,LIB610
CSE440,1,MSRb,01:00 PM - 02:30 PM MW,38,37,67,SAC210
CSE440,2,TBA,02:40 PM - 04:10 PM RA,38,34,66,SAC209
CSE440,3,TBA,04:20 PM - 05:50 PM RA,38,36,66,SAC209
CSE440,4,TBA,04:20 PM - 05:50 PM RA,38,33,51,SAC311
CSE445,1,SfM1,09:40 AM - 11:10 AM MW,38,37,66,SAC209
CSE445,2,SfM1,11:20 AM - 12:50 PM MW,38,36,66,SAC209
CSE445,3,JSA,08:00 AM - 09:30 AM MW,38,36,47,SAC307
CSE445,4,Rtk,02:40 PM - 04:10 PM ST,45,44,162,SAC511
CSE445,5,SfR1,11:20 AM - 12:50 PM RA,38,35,162,SAC511
CSE445,6,MAQM,04:20 PM - 05:50 PM MW,38,37,67,SAC210
CSE445,7,MSRb,01:00 PM - 02:30 PM RA,38,36,46,SAC306
CSE465,1,SfM1,09:40 AM - 11:10 AM ST,38,36,46,SAC306
CSE465,2,NbM,09:40 AM - 11:10 AM MW,38,34,48,SAC308
CSE465,3,NbM,11:20 AM - 12:50 PM MW,38,36,55,SAC207
CSE465,4,AzK,09:40 AM - 11:10 AM MW,38,36,67,SAC210
CSE465,5,AFE,02:40 PM - 04:10 PM ST,38,34,46,SAC306
CSE465,6,OISD,09:40 AM - 11:10 AM ST,38,35,192,SAC503
CSE468,1,NbM,07:00 PM - 10:10 PM S,9,9,200,SAC316
CSE468,2,Shaifur,07:00 PM - 10:10 PM S,3,3,162,SAC511
CSE482,2,TBA,06:00 PM - 07:30 PM MW,0,0,51,SAC311
CSE482L,2,TBA,11:20 AM - 02:30 PM A,38,0,178,LIB604
CSE491,1,STI,04:20 PM - 05:50 PM MW,38,34,46,SAC306
CSE495A,1,SnS1,09:40 AM - 11:10 AM ST,38,36,146,NAC992
CSE495B,1,NBM,02:40 PM - 04:10 PM MW,38,5,46,SAC306
CSE495B,2,AzK,02:40 PM - 04:10 PM MW,38,32,50,SAC310
CSE498R,1,TBA,TBA,38,20,0,TBA
CSE498R,2,TBA,TBA,38,17,0,TBA
CSE498R,3,TBA,TBA,38,15,0,TBA
CSE498R,4,TBA,TBA,38,16,0,TBA
CSE498R,5,TBA,TBA,38,16,0,TBA
CSE498R,6,TBA,TBA,38,17,0,TBA
CSE498R,7,TBA,TBA,38,16,0,TBA
CSE498R,8,TBA,TBA,38,16,0,TBA
CSE498R,9,TBA,TBA,38,16,0,TBA
CSE498R,10,TBA,TBA,38,16,0,TBA
CSE498R,11,TBA,TBA,38,17,0,TBA
CSE498R,12,TBA,TBA,38,16,0,TBA
CSE498R,13,TBA,TBA,38,15,0,TBA
CSE498R,14,TBA,TBA,38,17,0,TBA
CSE498R,15,TBA,TBA,38,7,0,TBA
CSE498R,16,TBA,TBA,38,5,0,TBA
CSE498R,17,TBA,TBA,38,7,0,TBA
CSE498R,18,TBA,TBA,38,2,0,TBA
CSE498R,19,TBA,TBA,38,5,0,TBA
CSE498R,20,TBA,TBA,38,2,0,TBA
CSE498R,21,TBA,TBA,38,3,0,TBA
CSE498R,22,TBA,TBA,38,2,0,TBA
CSE498R,23,TBA,TBA,38,5,0,TBA
CSE498R,24,TBA,TBA,38,4,0,TBA
CSE498R,25,TBA,TBA,38,0,0,TBA
CSE498R,26,TBA,TBA,38,3,0,TBA
CSE498R,27,TBA,TBA,38,3,0,TBA
CSE498R,28,TBA,TBA,38,5,0,TBA
CSE498R,29,TBA,TBA,38,4,0,TBA
CSE498R,30,TBA,TBA,38,5,0,TBA
CSE499A,1,SZZ,08:00 AM - 09:30 AM S,22,21,151,SAC502
CSE499A,2,KAS,09:40 AM - 11:10 AM R,22,21,151,SAC502
CSE499A,3,RRn,01:00 PM - 02:30 PM S,22,22,182,LIB608
CSE499A,4,NVA,09:40 AM - 11:10 AM M,22,21,179,LIB605
CSE499A,5,SLE,09:40 AM - 11:10 AM S,22,22,182,LIB608
CSE499A,6,KMM,11:20 AM - 12:50 PM M,22,22,182,LIB608
CSE499A,7,AUQ,02:40 PM - 04:10 PM T,22,21,188,LIB610
CSE499A,8,NCK,01:00 PM - 02:30 PM M,22,21,182,LIB608
CSE499A,9,STI,02:40 PM - 04:10 PM M,22,21,188,LIB610
CSE499A,10,SNS1,11:20 AM - 12:50 PM M,22,20,187,LIB609
CSE499A,11,AZK,11:20 AM - 12:50 PM R,22,20,192,SAC503
CSE499A,12,RTK,11:20 AM - 12:50 PM W,22,21,182,LIB608
CSE499A,13,SFR1,04:20 PM - 05:50 PM S,22,21,182,LIB608
CSE499A,14,FMZN,01:00 PM - 02:30 PM R,22,21,151,SAC502
CSE499A,15,Mdy,02:40 PM - 04:10 PM W,22,21,182,LIB608
CSE499A,16,MAQM,11:20 AM - 12:50 PM W,22,21,180,LIB606
CSE499A,17,MOJ,04:20 PM - 05:50 PM M,22,21,165,LIB603
CSE499A,18,AFE,11:20 AM - 12:50 PM S,22,21,180,LIB606
CSE499B,1,SZZ,08:00 AM - 09:30 AM T,38,22,151,SAC502
CSE499B,2,KAS,11:20 AM - 12:50 PM R,38,21,151,SAC502
CSE499B,3,RRn,01:00 PM - 02:30 PM T,38,18,182,LIB608
CSE499B,4,SLE,11:20 AM - 12:50 PM S,38,20,182,LIB608
CSE499B,5,KMM,11:20 AM - 12:50 PM S,38,22,179,LIB605
CSE499B,6,Mdy,01:00 PM - 02:30 PM W,38,21,182,LIB608
CSE499B,7,MOJ,04:20 PM - 05:50 PM W,38,21,165,LIB603
CSE499B,8,NbM,11:20 AM - 12:50 PM T,38,20,182,LIB608
CSE499B,9,SNS1,01:00 PM - 02:30 PM M,38,21,187,LIB609
CSE499B,10,AZK,01:00 PM - 02:30 PM R,38,2,192,SAC503
CSE499B,11,RTK,02:40 PM - 04:10 PM M,38,21,182,LIB608
CSE499B,12,SFR1,08:00 AM - 09:30 AM M,38,21,192,SAC503
CSE499B,13,MSRB,09:40 AM - 11:10 AM W,38,18,181,LIB607
CSE499B,14,ABO,01:00 PM - 02:30 PM W,38,0,180,LIB606
CSE499B,15,AFE,02:40 PM - 04:10 PM R,38,15,180,LIB606
CSE499B,16,STI,04:20 PM - 05:50 PM R,38,21,192,SAC503
CSE499B,17,NCK,09:40 AM - 11:10 AM W,38,0,179,LIB605
CSE534,1,SSI,07:00 PM - 10:10 PM A,12,12,162,SAC511
CSE545,1,FMZN,07:00 PM - 10:10 PM M,13,13,200,SAC316
CSE552,1,SLE,03:00 PM - 06:00 PM F,38,38,162,SAC511
CSE553,1,NbM,07:00 PM - 10:10 PM S,9,9,200,SAC316
CSE553,2,Shaifur,07:00 PM - 10:10 PM S,3,3,162,SAC511
CSE597,1,STI,07:00 PM - 10:10 PM R,38,14,162,SAC511
CSE598,1,Azk,09:00 AM - 12:00 PM F,38,24,162,SAC511
DEV503,1,ISN,09:40 AM - 12:50 PM A,35,5,247,NAC1078
DEV504,1,NyS,09:00 AM - 12:30 PM F,35,14,17,NAC410
DEV564,1,NzM1,07:00 PM - 10:10 PM R,35,8,17,NAC410
DEV565,1,NyS,03:00 PM - 06:30 PM F,35,13,17,NAC410
DEV569,1,NrA,03:00 PM - 06:30 PM F,35,4,40,NAC407
DEV573,1,NrA,03:00 PM - 06:10 PM A,35,6,15,NAC510
DEV577,1,ASRN,07:00 PM - 10:10 PM A,35,9,40,NAC407
DEV595,1,AtR,TBA,45,0,0,TBA
DEV595,2,GrG,TBA,45,0,0,TBA
DEV595,3,AAR,TBA,45,0,0,TBA
DEV595,4,GHA,TBA,45,0,0,TBA
DEV595,5,SBn,TBA,45,0,0,TBA
DEV595,6,ISN,TBA,45,0,0,TBA
DEV595,7,NzM1,TBA,45,1,0,TBA
DEV595,8,NrA,TBA,45,1,0,TBA
DEV595,9,NyS,TBA,45,1,0,TBA
DEV595,10,AKP,TBA,45,0,0,TBA
DEV595,11,SME,TBA,45,0,0,TBA
DEV595,12,MUK,TBA,45,0,0,TBA
DEV595,13,TPA,TBA,45,0,0,TBA
DEV595,14,JVHn,TBA,45,0,0,TBA
DEV595,15,SaKn,TBA,45,0,0,TBA
DEV595,16,SFY,TBA,45,0,0,TBA
DEV595,17,TBA,TBA,45,0,0,TBA
DEV595,18,TBA,TBA,45,0,0,TBA
DEV596,1,AtR,TBA,45,0,0,TBA
DEV596,2,GrG,TBA,45,0,0,TBA
DEV596,3,AAR,TBA,45,0,0,TBA
DEV596,4,GHA,TBA,45,0,0,TBA
DEV596,5,SBn,TBA,45,0,0,TBA
DEV596,6,ISN,TBA,45,0,0,TBA
DEV596,7,NzM1,TBA,45,0,0,TBA
DEV596,8,NrA,TBA,45,0,0,TBA
DEV596,9,NyS,TBA,45,0,0,TBA
DEV596,10,AKP,TBA,45,0,0,TBA
DEV596,11,SME,TBA,45,0,0,TBA
DEV596,12,MUK,TBA,45,0,0,TBA
DEV596,13,TPA,TBA,45,0,0,TBA
DEV596,14,JVHn,TBA,45,0,0,TBA
DEV596,15,SaKn,TBA,45,0,0,TBA
DEV596,16,SFY,TBA,45,0,0,TBA
DEV596,17,TBA,TBA,45,0,0,TBA
DEV596,18,TBA,TBA,45,0,0,TBA
ECO101,1,Mzq,08:00 AM - 09:30 AM MW,35,35,34,NAC401
ECO101,2,AqRm,09:40 AM - 11:10 AM RA,35,35,35,NAC402
ECO101,3,AYO,04:20 PM - 05:50 PM MW,35,35,5,NAC605
ECO101,4,AAR,11:20 AM - 12:50 PM RA,35,35,34,NAC401
ECO101,5,Stq,08:00 AM - 09:30 AM ST,80,80,122,NAC415
ECO101,6,AAR,11:20 AM - 12:50 PM MW,35,35,34,NAC401
ECO101,7,AAR,01:00 PM - 02:30 PM RA,35,35,34,NAC401
ECO101,8,MnA2,01:00 PM - 02:30 PM RA,35,34,43,NAC413
ECO101,9,Ans,08:00 AM - 09:30 AM RA,35,35,34,NAC401
ECO101,10,SFY,01:00 PM - 02:30 PM ST,30,30,36,NAC403
ECO101,11,Abt,09:40 AM - 11:10 AM ST,35,35,35,NAC402
ECO101,12,MnA2,06:00 PM - 07:30 PM RA,35,35,36,NAC403
ECO101,13,Ans,09:40 AM - 11:10 AM RA,35,35,34,NAC401
ECO101,14,Mzq,09:40 AM - 11:10 AM MW,35,35,36,NAC403
ECO101,15,SBAD,02:40 PM - 04:10 PM ST,35,35,42,NAC412
ECO101,16,Mzq,11:20 AM - 12:50 PM RA,35,35,43,NAC413
ECO101,17,SFY,04:20 PM - 05:50 PM RA,35,35,360,NAC512A
ECO101,18,Stq,09:40 AM - 11:10 AM ST,35,35,42,NAC412
ECO101,19,SME,11:20 AM - 12:50 PM ST,35,35,35,NAC402
ECO101,20,RsA,01:00 PM - 02:30 PM ST,35,35,4,NAC604
ECO101,21,ISN,09:40 AM - 11:10 AM ST,35,35,2,NAC602
ECO101,22,SaKn,01:00 PM - 02:30 PM RA,35,35,35,NAC402
ECO101,23,SaKn,02:40 PM - 04:10 PM RA,35,25,35,NAC402
ECO101,24,AYO,02:40 PM - 04:10 PM ST,35,35,36,NAC403
ECO101,25,CNq,09:40 AM - 11:10 AM MW,35,34,5,NAC605
ECO101,26,Abt,06:00 PM - 07:30 PM RA,35,35,34,NAC401
ECO101,27,Abt,04:20 PM - 05:50 PM RA,35,35,42,NAC412
ECO101,28,RfAh,09:40 AM - 11:10 AM RA,35,35,42,NAC412
ECO101,29,ACD,04:20 PM - 05:50 PM RA,35,35,5,NAC605
ECO101,30,Nnm,09:40 AM - 11:10 AM RA,35,35,4,NAC604
ECO101,31,Nnm,11:20 AM - 12:50 PM RA,35,35,4,NAC604
ECO101,32,RDB,01:00 PM - 02:30 PM ST,35,35,42,NAC412
ECO101,33,ABA,06:00 PM - 07:30 PM ST,35,35,34,NAC401
ECO101,34,SaKn,04:20 PM - 05:50 PM RA,35,10,36,NAC403
ECO101,35,MUK,09:40 AM - 11:10 AM MW,35,35,2,NAC602
ECO101,36,SaKn,09:40 AM - 11:10 AM ST,35,35,5,NAC605
ECO101,39,CNq,08:00 AM - 09:30 AM MW,35,35,5,NAC605
ECO101,40,ACD,04:20 PM - 05:50 PM ST,80,80,177,NAC211
ECO101,41,AqRm,01:00 PM - 02:30 PM RA,30,30,4,NAC604
ECO101,42,SBAD,04:20 PM - 05:50 PM ST,35,35,42,NAC412
ECO101,44,ACD,06:00 PM - 07:30 PM ST,35,35,35,NAC402
ECO101,45,MMDR,09:40 AM - 11:10 AM RA,35,35,5,NAC605
ECO101,46,PSk,06:00 PM - 07:30 PM ST,35,17,36,NAC403
ECO101,47,RDB,02:40 PM - 04:10 PM MW,35,35,42,NAC412
ECO101,48,RDB,04:20 PM - 05:50 PM ST,35,13,35,NAC402
ECO101,49,MUK,01:00 PM - 02:30 PM MW,35,35,5,NAC605
ECO101,50,ABA,08:00 AM - 09:30 AM MW,35,35,42,NAC412
ECO101,51,AqRm,02:40 PM - 04:10 PM RA,35,34,43,NAC413
ECO101,52,PSK,04:20 PM - 05:50 PM ST,35,35,5,NAC605
ECO101,53,MLTR,06:00 PM - 07:30 PM ST,35,35,70,NAC202
ECO103,1,MSSK,06:00 PM - 07:30 PM ST,70,70,177,NAC211
ECO103,2,MSSK,06:00 PM - 07:30 PM MW,70,70,177,NAC211
ECO103,3,RFAD,02:40 PM - 04:10 PM RA,35,28,198,SAC314
ECO104,1,Stq,04:20 PM - 05:50 PM MW,35,35,36,NAC403
ECO104,2,Stq,06:00 PM - 07:30 PM MW,80,80,374,Unknown
ECO104,3,Nnm,09:40 AM - 11:10 AM MW,35,35,4,NAC604
ECO104,4,Nnm,11:20 AM - 12:50 PM MW,35,35,4,NAC604
ECO104,5,AKP,11:20 AM - 12:50 PM RA,35,35,35,NAC402
ECO104,6,ACD,02:40 PM - 04:10 PM RA,35,35,42,NAC412
ECO104,7,RsA,01:00 PM - 02:30 PM MW,35,35,2,NAC602
ECO104,8,MCw,09:40 AM - 11:10 AM ST,35,35,36,NAC403
ECO104,10,GHA,01:00 PM - 02:30 PM MW,35,35,36,NAC403
ECO104,11,SBAD,02:40 PM - 04:10 PM MW,35,35,35,NAC402
ECO104,12,TBA,11:20 AM - 12:50 PM ST,35,35,5,NAC605
ECO104,13,TPA,02:40 PM - 04:10 PM MW,35,35,34,NAC401
ECO104,14,AKP,01:00 PM - 02:30 PM ST,35,35,35,NAC402
ECO104,15,AKP,02:40 PM - 04:10 PM ST,35,35,35,NAC402
ECO104,16,MnA2,04:20 PM - 05:50 PM RA,80,80,177,NAC211
ECO104,17,AqRm,04:20 PM - 05:50 PM MW,35,35,42,NAC412
ECO104,18,Ans,01:00 PM - 02:30 PM RA,35,35,42,NAC412
ECO104,20,AqRm,02:40 PM - 04:10 PM MW,35,35,2,NAC602
ECO104,21,SBAD,04:20 PM - 05:50 PM MW,35,35,35,NAC402
ECO104,22,GHA,04:20 PM - 05:50 PM MW,35,35,34,NAC401
ECO104,23,PSk,11:20 AM - 12:50 PM MW,35,35,42,NAC412
ECO104,24,PSk,02:40 PM - 04:10 PM MW,35,35,36,NAC403
ECO104,25,ACD,06:00 PM - 07:30 PM RA,80,76,374,Unknown
ECO104,26,AQRM,11:20 AM - 12:50 PM MW,40,40,5,NAC605
ECO135,1,SFY,02:40 PM - 04:10 PM ST,35,35,5,NAC605
ECO135,2,Abt,08:00 AM - 09:30 AM ST,35,35,35,NAC402
ECO135,3,CNq,11:20 AM - 12:50 PM ST,35,35,36,NAC403
ECO172,1,MMDR,11:20 AM - 12:50 PM RA,35,29,5,NAC605
ECO172,2,ABA,09:40 AM - 11:10 AM MW,35,35,42,NAC412
ECO172,3,Mzq,01:00 PM - 02:30 PM RA,35,35,5,NAC605
ECO173,1,GrG,09:40 AM - 11:10 AM ST,35,30,34,NAC401
ECO173,2,GrG,11:20 AM - 12:50 PM ST,35,18,34,NAC401
ECO173,3,AYO,01:00 PM - 02:30 PM MW,35,19,42,NAC412
ECO201,1,MUK,02:40 PM - 04:10 PM MW,35,35,5,NAC605
ECO201,2,RfAh,11:20 AM - 12:50 PM RA,35,35,42,NAC412
ECO201,3,RDB,11:20 AM - 12:50 PM MW,35,35,36,NAC403
ECO204,2,GHA,01:00 PM - 02:30 PM ST,35,35,34,NAC401
ECO204,3,JVHN,09:40 AM - 11:10 AM RA,40,27,36,NAC403
ECO204,4,JVHN,11:20 AM - 12:50 PM RA,40,32,36,NAC403
ECO245,1,AYO,11:20 AM - 12:50 PM ST,38,36,42,NAC412
ECO245,2,CNq,08:00 AM - 09:30 AM ST,38,37,34,NAC401
ECO301,1,TPA,09:40 AM - 11:10 AM MW,35,26,35,NAC402
ECO301,2,RfAh,02:40 PM - 04:10 PM RA,35,15,36,NAC403
ECO304,1,MCw,09:40 AM - 11:10 AM MW,35,34,34,NAC401
ECO304,2,JVHn,02:40 PM - 04:10 PM RA,35,35,34,NAC401
ECO309,1,ABA,04:20 PM - 05:50 PM ST,35,20,36,NAC403
ECO317,1,MCw,11:20 AM - 12:50 PM MW,35,35,35,NAC402
ECO328,1,MMDR,02:40 PM - 04:10 PM RA,35,35,5,NAC605
ECO348,1,ISN,01:00 PM - 02:30 PM ST,35,28,5,NAC605
ECO372,1,SBn,01:00 PM - 02:30 PM MW,35,35,34,NAC401
ECO372,2,SME,02:40 PM - 04:10 PM ST,35,27,34,NAC401
ECO406,1,AAR,01:00 PM - 02:30 PM MW,35,8,35,NAC402
ECO415,1,GHA,04:20 PM - 05:50 PM ST,38,38,34,NAC401
ECO430,1,JVHn,04:20 PM - 05:50 PM RA,35,8,34,NAC401
ECO441,1,TPA,11:20 AM - 12:50 PM MW,35,7,2,NAC602
ECO490,1,AtR,02:40 PM - 04:10 PM MW,35,35,4,NAC604
ECO503,1,TPA,03:00 PM - 06:30 PM F,35,27,35,NAC402
ECO504,1,AKP,03:00 PM - 06:10 PM A,35,17,14,NAC509
ECO514,2,MMDR,03:00 PM - 06:00 PM F,35,4,34,NAC401
ECO614,1,JVHn,07:00 PM - 10:10 PM W,35,21,17,NAC410
ECO653,1,MMDR,09:00 AM - 12:30 PM F,35,2,36,NAC403
ECO684,1,MCw,07:00 PM - 10:10 PM T,35,11,17,NAC410
ECO686,1,RfAh,07:00 PM - 10:10 PM M,35,1,17,NAC410
ECO689,1,NzM1,07:00 PM - 10:10 PM A,35,9,17,NAC410
ECO695,1,AtR,TBA,45,1,0,TBA
ECO695,2,GrG,TBA,45,0,0,TBA
ECO695,3,AAR,TBA,45,0,0,TBA
ECO695,4,GHA,TBA,45,2,0,TBA
ECO695,5,SBn,TBA,45,0,0,TBA
ECO695,6,ISN,TBA,45,0,0,TBA
ECO695,7,NzM1,TBA,45,0,0,TBA
ECO695,8,AKP,TBA,45,0,0,TBA
ECO695,9,MCw,TBA,45,1,0,TBA
ECO695,10,SME,TBA,45,1,0,TBA
ECO695,11,MUK,TBA,45,0,0,TBA
ECO695,12,TPA,TBA,45,1,0,TBA
ECO695,13,JVHn,TBA,45,0,0,TBA
ECO695,14,RfAh,TBA,45,0,0,TBA
